lat=43 41.62766 N, lon=069 58.81808 W, hms=150002, dmy=040821, t1=17.884500, c1=4.173990, s=31.562600, sigma=22.670400
lat=43 41.62780 N, lon=069 58.81787 W, hms=150003, dmy=040821, t1=17.892100, c1=4.174460, s=31.560700, sigma=22.667200
lat=43 41.62768 N, lon=069 58.81735 W, hms=150005, dmy=040821, t1=17.893800, c1=4.174750, s=31.561800, sigma=22.667600
lat=43 41.62780 N, lon=069 58.81714 W, hms=150006, dmy=040821, t1=17.894700, c1=4.175000, s=31.563200, sigma=22.668300
lat=43 41.62789 N, lon=069 58.81701 W, hms=150008, dmy=040821, t1=17.899800, c1=4.175250, s=31.561300, sigma=22.665700
lat=43 41.62805 N, lon=069 58.81690 W, hms=150009, dmy=040821, t1=17.909300, c1=4.175660, s=31.557400, sigma=22.660500
lat=43 41.62798 N, lon=069 58.81668 W, hms=150010, dmy=040821, t1=17.907900, c1=4.175960, s=31.561100, sigma=22.663500
lat=43 41.62803 N, lon=069 58.81623 W, hms=150012, dmy=040821, t1=17.914500, c1=4.176460, s=31.560100, sigma=22.661300
lat=43 41.62803 N, lon=069 58.81608 W, hms=150013, dmy=040821, t1=17.911100, c1=4.176660, s=31.564600, sigma=22.665600
lat=43 41.62808 N, lon=069 58.81597 W, hms=150014, dmy=040821, t1=17.915200, c1=4.177250, s=31.566300, sigma=22.666000
lat=43 41.62824 N, lon=069 58.81559 W, hms=150016, dmy=040821, t1=17.914400, c1=4.177470, s=31.568800, sigma=22.668000
lat=43 41.62816 N, lon=069 58.81545 W, hms=150017, dmy=040821, t1=17.922700, c1=4.177900, s=31.566000, sigma=22.663800
lat=43 41.62857 N, lon=069 58.81495 W, hms=150019, dmy=040821, t1=17.928700, c1=4.178470, s=31.566200, sigma=22.662500
lat=43 41.62848 N, lon=069 58.81479 W, hms=150020, dmy=040821, t1=17.931500, c1=4.178600, s=31.565100, sigma=22.661100
lat=43 41.62859 N, lon=069 58.81462 W, hms=150021, dmy=040821, t1=17.934600, c1=4.178940, s=31.565600, sigma=22.660600
lat=43 41.62843 N, lon=069 58.81430 W, hms=150023, dmy=040821, t1=17.928500, c1=4.179120, s=31.571800, sigma=22.666800
lat=43 41.62860 N, lon=069 58.81413 W, hms=150024, dmy=040821, t1=17.930200, c1=4.179500, s=31.573700, sigma=22.667800
lat=43 41.62856 N, lon=069 58.81395 W, hms=150025, dmy=040821, t1=17.941600, c1=4.179670, s=31.566300, sigma=22.659500
lat=43 41.62860 N, lon=069 58.81366 W, hms=150027, dmy=040821, t1=17.948200, c1=4.179800, s=31.562300, sigma=22.654800
lat=43 41.62859 N, lon=069 58.81348 W, hms=150028, dmy=040821, t1=17.950700, c1=4.179970, s=31.561900, sigma=22.654000
lat=43 41.62849 N, lon=069 58.81312 W, hms=150030, dmy=040821, t1=17.950700, c1=4.180070, s=31.562700, sigma=22.654700
lat=43 41.62855 N, lon=069 58.81298 W, hms=150031, dmy=040821, t1=17.953800, c1=4.180220, s=31.561500, sigma=22.653000
lat=43 41.62866 N, lon=069 58.81273 W, hms=150032, dmy=040821, t1=17.958000, c1=4.180270, s=31.558600, sigma=22.649600
lat=43 41.62860 N, lon=069 58.81235 W, hms=150034, dmy=040821, t1=17.961400, c1=4.180320, s=31.556500, sigma=22.647300
lat=43 41.62855 N, lon=069 58.81218 W, hms=150035, dmy=040821, t1=17.961400, c1=4.180370, s=31.557000, sigma=22.647600
lat=43 41.62865 N, lon=069 58.81199 W, hms=150036, dmy=040821, t1=17.962500, c1=4.180460, s=31.556800, sigma=22.647200
lat=43 41.62872 N, lon=069 58.81170 W, hms=150038, dmy=040821, t1=17.962300, c1=4.180560, s=31.557800, sigma=22.648000
lat=43 41.62865 N, lon=069 58.81160 W, hms=150039, dmy=040821, t1=17.961900, c1=4.180590, s=31.558400, sigma=22.648700
lat=43 41.62866 N, lon=069 58.81137 W, hms=150040, dmy=040821, t1=17.961500, c1=4.180620, s=31.558900, sigma=22.649100
lat=43 41.62875 N, lon=069 58.81097 W, hms=150042, dmy=040821, t1=17.971400, c1=4.180630, s=31.551300, sigma=22.640900
lat=43 41.62870 N, lon=069 58.81085 W, hms=150043, dmy=040821, t1=17.974000, c1=4.180630, s=31.549400, sigma=22.638900
lat=43 41.62872 N, lon=069 58.81046 W, hms=150045, dmy=040821, t1=17.981000, c1=4.180610, s=31.543800, sigma=22.632900
lat=43 41.62872 N, lon=069 58.81035 W, hms=150046, dmy=040821, t1=17.980900, c1=4.180540, s=31.543300, sigma=22.632500
lat=43 41.62880 N, lon=069 58.81030 W, hms=150047, dmy=040821, t1=17.984800, c1=4.180480, s=31.539700, sigma=22.628800
lat=43 41.62873 N, lon=069 58.80978 W, hms=150049, dmy=040821, t1=17.985500, c1=4.180410, s=31.538700, sigma=22.627900
lat=43 41.62875 N, lon=069 58.80962 W, hms=150050, dmy=040821, t1=17.990000, c1=4.180190, s=31.533400, sigma=22.622600
lat=43 41.62870 N, lon=069 58.80946 W, hms=150051, dmy=040821, t1=17.985000, c1=4.179950, s=31.535200, sigma=22.625400
lat=43 41.62874 N, lon=069 58.80909 W, hms=150053, dmy=040821, t1=17.984300, c1=4.179610, s=31.532900, sigma=22.623700
lat=43 41.62870 N, lon=069 58.80890 W, hms=150054, dmy=040821, t1=17.983900, c1=4.179420, s=31.531600, sigma=22.622800
lat=43 41.62872 N, lon=069 58.80871 W, hms=150055, dmy=040821, t1=17.990500, c1=4.178930, s=31.522400, sigma=22.614200
lat=43 41.62870 N, lon=069 58.80824 W, hms=150057, dmy=040821, t1=17.996300, c1=4.178790, s=31.516700, sigma=22.608400
lat=43 41.62853 N, lon=069 58.80795 W, hms=150058, dmy=040821, t1=17.998400, c1=4.178450, s=31.512200, sigma=22.604400
lat=43 41.62852 N, lon=069 58.80762 W, hms=150100, dmy=040821, t1=18.005200, c1=4.178260, s=31.505400, sigma=22.597600
lat=43 41.62840 N, lon=069 58.80755 W, hms=150101, dmy=040821, t1=18.002300, c1=4.178000, s=31.505400, sigma=22.598500
lat=43 41.62850 N, lon=069 58.80747 W, hms=150102, dmy=040821, t1=18.006700, c1=4.177540, s=31.498200, sigma=22.591700
lat=43 41.62852 N, lon=069 58.80733 W, hms=150104, dmy=040821, t1=18.005600, c1=4.177460, s=31.498300, sigma=22.592100
lat=43 41.62855 N, lon=069 58.80714 W, hms=150105, dmy=040821, t1=18.007000, c1=4.177060, s=31.493900, sigma=22.588400
lat=43 41.62850 N, lon=069 58.80692 W, hms=150106, dmy=040821, t1=18.008900, c1=4.176760, s=31.489900, sigma=22.584900
lat=43 41.62857 N, lon=069 58.80656 W, hms=150108, dmy=040821, t1=18.009200, c1=4.176350, s=31.486200, sigma=22.582000
lat=43 41.62860 N, lon=069 58.80634 W, hms=150109, dmy=040821, t1=18.015700, c1=4.176180, s=31.479800, sigma=22.575400
lat=43 41.62860 N, lon=069 58.80586 W, hms=150111, dmy=040821, t1=18.015700, c1=4.175820, s=31.476800, sigma=22.573100
lat=43 41.62849 N, lon=069 58.80575 W, hms=150112, dmy=040821, t1=18.015100, c1=4.175480, s=31.474300, sigma=22.571500
lat=43 41.62858 N, lon=069 58.80558 W, hms=150113, dmy=040821, t1=18.016900, c1=4.175150, s=31.470200, sigma=22.568100
lat=43 41.62851 N, lon=069 58.80533 W, hms=150115, dmy=040821, t1=18.014300, c1=4.174840, s=31.469600, sigma=22.568000
lat=43 41.62862 N, lon=069 58.80519 W, hms=150116, dmy=040821, t1=18.015600, c1=4.174530, s=31.466000, sigma=22.565000
lat=43 41.62842 N, lon=069 58.80501 W, hms=150117, dmy=040821, t1=18.015000, c1=4.174370, s=31.465100, sigma=22.564500
lat=43 41.62852 N, lon=069 58.80447 W, hms=150119, dmy=040821, t1=18.015900, c1=4.174250, s=31.463400, sigma=22.563000
lat=43 41.62852 N, lon=069 58.80433 W, hms=150120, dmy=040821, t1=18.015700, c1=4.174150, s=31.462700, sigma=22.562400
lat=43 41.62861 N, lon=069 58.80396 W, hms=150122, dmy=040821, t1=18.018300, c1=4.174060, s=31.459900, sigma=22.559700
lat=43 41.62858 N, lon=069 58.80383 W, hms=150123, dmy=040821, t1=18.020000, c1=4.174010, s=31.458300, sigma=22.558000
lat=43 41.62872 N, lon=069 58.80373 W, hms=150124, dmy=040821, t1=18.021900, c1=4.173990, s=31.456600, sigma=22.556300
lat=43 41.62884 N, lon=069 58.80347 W, hms=150126, dmy=040821, t1=18.020800, c1=4.174100, s=31.458400, sigma=22.558000
lat=43 41.62880 N, lon=069 58.80316 W, hms=150127, dmy=040821, t1=18.021200, c1=4.174250, s=31.459400, sigma=22.558600
lat=43 41.62875 N, lon=069 58.80293 W, hms=150128, dmy=040821, t1=18.025300, c1=4.174380, s=31.457200, sigma=22.556000
lat=43 41.62864 N, lon=069 58.80256 W, hms=150130, dmy=040821, t1=18.026600, c1=4.174510, s=31.457300, sigma=22.555700
lat=43 41.62866 N, lon=069 58.80246 W, hms=150131, dmy=040821, t1=18.026600, c1=4.174550, s=31.457700, sigma=22.556000
lat=43 41.62884 N, lon=069 58.80230 W, hms=150132, dmy=040821, t1=18.028000, c1=4.173920, s=31.451300, sigma=22.550800
lat=43 41.62886 N, lon=069 58.80192 W, hms=150134, dmy=040821, t1=18.026900, c1=4.174540, s=31.457300, sigma=22.555600
lat=43 41.62900 N, lon=069 58.80173 W, hms=150135, dmy=040821, t1=18.029900, c1=4.174800, s=31.457300, sigma=22.554900
lat=43 41.62882 N, lon=069 58.80140 W, hms=150137, dmy=040821, t1=18.030200, c1=4.174820, s=31.457200, sigma=22.554700
lat=43 41.62871 N, lon=069 58.80119 W, hms=150138, dmy=040821, t1=18.033700, c1=4.174870, s=31.455000, sigma=22.552200
lat=43 41.62867 N, lon=069 58.80094 W, hms=150139, dmy=040821, t1=18.031700, c1=4.174890, s=31.456600, sigma=22.554000
lat=43 41.62871 N, lon=069 58.80055 W, hms=150141, dmy=040821, t1=18.032500, c1=4.174970, s=31.456700, sigma=22.553700
lat=43 41.62874 N, lon=069 58.80041 W, hms=150142, dmy=040821, t1=18.035400, c1=4.175060, s=31.455300, sigma=22.552100
lat=43 41.62878 N, lon=069 58.80028 W, hms=150143, dmy=040821, t1=18.035800, c1=4.175170, s=31.455800, sigma=22.552400
lat=43 41.62878 N, lon=069 58.80003 W, hms=150145, dmy=040821, t1=18.038200, c1=4.175240, s=31.454600, sigma=22.550800
lat=43 41.62876 N, lon=069 58.79983 W, hms=150146, dmy=040821, t1=18.039600, c1=4.175260, s=31.453700, sigma=22.549900
lat=43 41.62851 N, lon=069 58.79935 W, hms=150148, dmy=040821, t1=18.039700, c1=4.175300, s=31.453900, sigma=22.550000
lat=43 41.62837 N, lon=069 58.79919 W, hms=150149, dmy=040821, t1=18.039900, c1=4.175320, s=31.453900, sigma=22.550000
lat=43 41.62839 N, lon=069 58.79906 W, hms=150150, dmy=040821, t1=18.040400, c1=4.175340, s=31.453700, sigma=22.549700
lat=43 41.62848 N, lon=069 58.79893 W, hms=150152, dmy=040821, t1=18.042200, c1=4.175330, s=31.452300, sigma=22.548100
lat=43 41.62855 N, lon=069 58.79886 W, hms=150153, dmy=040821, t1=18.040400, c1=4.175300, s=31.453300, sigma=22.549400
lat=43 41.62850 N, lon=069 58.79864 W, hms=150154, dmy=040821, t1=18.041000, c1=4.175250, s=31.452500, sigma=22.548600
lat=43 41.62836 N, lon=069 58.79804 W, hms=150156, dmy=040821, t1=18.040700, c1=4.175240, s=31.452600, sigma=22.548700
lat=43 41.62847 N, lon=069 58.79775 W, hms=150157, dmy=040821, t1=18.042500, c1=4.175300, s=31.451800, sigma=22.547500
lat=43 41.62845 N, lon=069 58.79765 W, hms=150158, dmy=040821, t1=18.044200, c1=4.175350, s=31.450900, sigma=22.546600
lat=43 41.62859 N, lon=069 58.79739 W, hms=150200, dmy=040821, t1=18.047500, c1=4.175470, s=31.449400, sigma=22.544600
lat=43 41.62853 N, lon=069 58.79716 W, hms=150201, dmy=040821, t1=18.048300, c1=4.175620, s=31.450100, sigma=22.545000
lat=43 41.62853 N, lon=069 58.79671 W, hms=150203, dmy=040821, t1=18.047800, c1=4.175840, s=31.452300, sigma=22.546700
lat=43 41.62849 N, lon=069 58.79654 W, hms=150204, dmy=040821, t1=18.051200, c1=4.175960, s=31.450700, sigma=22.544700
lat=43 41.62857 N, lon=069 58.79642 W, hms=150205, dmy=040821, t1=18.052000, c1=4.176170, s=31.451800, sigma=22.545400
lat=43 41.62856 N, lon=069 58.79624 W, hms=150207, dmy=040821, t1=18.052000, c1=4.176330, s=31.453100, sigma=22.546400
lat=43 41.62851 N, lon=069 58.79608 W, hms=150208, dmy=040821, t1=18.054100, c1=4.176530, s=31.453200, sigma=22.545900
lat=43 41.62854 N, lon=069 58.79576 W, hms=150209, dmy=040821, t1=18.056200, c1=4.176800, s=31.453800, sigma=22.545800
lat=43 41.62858 N, lon=069 58.79553 W, hms=150211, dmy=040821, t1=18.057500, c1=4.177000, s=31.454500, sigma=22.546100
lat=43 41.62864 N, lon=069 58.79539 W, hms=150212, dmy=040821, t1=18.056900, c1=4.177220, s=31.456900, sigma=22.548000
lat=43 41.62871 N, lon=069 58.79507 W, hms=150214, dmy=040821, t1=18.058500, c1=4.177390, s=31.457000, sigma=22.547800
lat=43 41.62867 N, lon=069 58.79487 W, hms=150215, dmy=040821, t1=18.060200, c1=4.177670, s=31.458100, sigma=22.548300
lat=43 41.62863 N, lon=069 58.79469 W, hms=150216, dmy=040821, t1=18.061900, c1=4.177810, s=31.457900, sigma=22.547700
lat=43 41.62869 N, lon=069 58.79459 W, hms=150218, dmy=040821, t1=18.060200, c1=4.178010, s=31.460900, sigma=22.550400
lat=43 41.62867 N, lon=069 58.79445 W, hms=150219, dmy=040821, t1=18.061100, c1=4.178250, s=31.462300, sigma=22.551200
lat=43 41.62872 N, lon=069 58.79426 W, hms=150220, dmy=040821, t1=18.063900, c1=4.178430, s=31.461700, sigma=22.550000
lat=43 41.62864 N, lon=069 58.79405 W, hms=150222, dmy=040821, t1=18.065000, c1=4.178620, s=31.462400, sigma=22.550400
lat=43 41.62880 N, lon=069 58.79395 W, hms=150223, dmy=040821, t1=18.064900, c1=4.178800, s=31.464000, sigma=22.551600
lat=43 41.62876 N, lon=069 58.79375 W, hms=150224, dmy=040821, t1=18.065000, c1=4.178960, s=31.465200, sigma=22.552600
lat=43 41.62880 N, lon=069 58.79335 W, hms=150226, dmy=040821, t1=18.066600, c1=4.179150, s=31.465600, sigma=22.552400
lat=43 41.62884 N, lon=069 58.79308 W, hms=150227, dmy=040821, t1=18.069700, c1=4.179290, s=31.464400, sigma=22.550800
lat=43 41.62886 N, lon=069 58.79280 W, hms=150229, dmy=040821, t1=18.073200, c1=4.179470, s=31.463200, sigma=22.549000
lat=43 41.62869 N, lon=069 58.79271 W, hms=150230, dmy=040821, t1=18.072800, c1=4.179630, s=31.464800, sigma=22.550400
lat=43 41.62871 N, lon=069 58.79256 W, hms=150231, dmy=040821, t1=18.074400, c1=4.179810, s=31.465200, sigma=22.550200
lat=43 41.62876 N, lon=069 58.79208 W, hms=150233, dmy=040821, t1=18.076400, c1=4.179960, s=31.464800, sigma=22.549500
lat=43 41.62881 N, lon=069 58.79195 W, hms=150234, dmy=040821, t1=18.076800, c1=4.180130, s=31.465900, sigma=22.550200
lat=43 41.62887 N, lon=069 58.79177 W, hms=150235, dmy=040821, t1=18.079200, c1=4.180310, s=31.465700, sigma=22.549400
lat=43 41.62882 N, lon=069 58.79155 W, hms=150237, dmy=040821, t1=18.078900, c1=4.180390, s=31.466500, sigma=22.550200
lat=43 41.62900 N, lon=069 58.79134 W, hms=150238, dmy=040821, t1=18.079000, c1=4.180570, s=31.468000, sigma=22.551200
lat=43 41.62884 N, lon=069 58.79094 W, hms=150240, dmy=040821, t1=18.080700, c1=4.180750, s=31.468200, sigma=22.551100
lat=43 41.62887 N, lon=069 58.79073 W, hms=150241, dmy=040821, t1=18.083300, c1=4.180810, s=31.466700, sigma=22.549300
lat=43 41.62878 N, lon=069 58.79056 W, hms=150242, dmy=040821, t1=18.083600, c1=4.180860, s=31.467000, sigma=22.549300
lat=43 41.62902 N, lon=069 58.79030 W, hms=150244, dmy=040821, t1=18.086200, c1=4.180960, s=31.465800, sigma=22.547700
lat=43 41.62901 N, lon=069 58.79037 W, hms=150245, dmy=040821, t1=18.085600, c1=4.180950, s=31.466100, sigma=22.548200
lat=43 41.62890 N, lon=069 58.79023 W, hms=150246, dmy=040821, t1=18.085700, c1=4.180870, s=31.465400, sigma=22.547700
lat=43 41.62879 N, lon=069 58.78976 W, hms=150248, dmy=040821, t1=18.088600, c1=4.180830, s=31.462800, sigma=22.545000
lat=43 41.62865 N, lon=069 58.78954 W, hms=150249, dmy=040821, t1=18.088000, c1=4.180800, s=31.463000, sigma=22.545400
lat=43 41.62882 N, lon=069 58.78947 W, hms=150251, dmy=040821, t1=18.090900, c1=4.180810, s=31.460900, sigma=22.542900
lat=43 41.62887 N, lon=069 58.78941 W, hms=150252, dmy=040821, t1=18.092700, c1=4.180860, s=31.459900, sigma=22.541700
lat=43 41.62904 N, lon=069 58.78925 W, hms=150253, dmy=040821, t1=18.094900, c1=4.180940, s=31.458900, sigma=22.540500
lat=43 41.62888 N, lon=069 58.78892 W, hms=150255, dmy=040821, t1=18.095200, c1=4.180990, s=31.459100, sigma=22.540500
lat=43 41.62893 N, lon=069 58.78869 W, hms=150256, dmy=040821, t1=18.096000, c1=4.181140, s=31.459700, sigma=22.540800
lat=43 41.62896 N, lon=069 58.78846 W, hms=150257, dmy=040821, t1=18.099000, c1=4.181270, s=31.458500, sigma=22.539100
lat=43 41.62896 N, lon=069 58.78818 W, hms=150259, dmy=040821, t1=18.096900, c1=4.181410, s=31.461300, sigma=22.541900
lat=43 41.62910 N, lon=069 58.78807 W, hms=150300, dmy=040821, t1=18.099000, c1=4.181520, s=31.460600, sigma=22.540700
lat=43 41.62916 N, lon=069 58.78810 W, hms=150301, dmy=040821, t1=18.101200, c1=4.181640, s=31.459900, sigma=22.539700
lat=43 41.62900 N, lon=069 58.78765 W, hms=150303, dmy=040821, t1=18.101300, c1=4.181620, s=31.459700, sigma=22.539600
lat=43 41.62905 N, lon=069 58.78742 W, hms=150304, dmy=040821, t1=18.102400, c1=4.181540, s=31.458200, sigma=22.538100
lat=43 41.62924 N, lon=069 58.78723 W, hms=150306, dmy=040821, t1=18.104400, c1=4.181480, s=31.456100, sigma=22.536100
lat=43 41.62933 N, lon=069 58.78692 W, hms=150307, dmy=040821, t1=18.103700, c1=4.181440, s=31.456300, sigma=22.536400
lat=43 41.62930 N, lon=069 58.78675 W, hms=150308, dmy=040821, t1=18.104900, c1=4.181370, s=31.454900, sigma=22.535000
lat=43 41.62933 N, lon=069 58.78634 W, hms=150310, dmy=040821, t1=18.106500, c1=4.181390, s=31.453800, sigma=22.533800
lat=43 41.62949 N, lon=069 58.78611 W, hms=150311, dmy=040821, t1=18.108000, c1=4.181430, s=31.452900, sigma=22.532800
lat=43 41.62954 N, lon=069 58.78595 W, hms=150312, dmy=040821, t1=18.109200, c1=4.181560, s=31.453200, sigma=22.532700
lat=43 41.62955 N, lon=069 58.78562 W, hms=150314, dmy=040821, t1=18.109000, c1=4.181770, s=31.455000, sigma=22.534100
lat=43 41.62942 N, lon=069 58.78553 W, hms=150315, dmy=040821, t1=18.110700, c1=4.182010, s=31.455700, sigma=22.534200
lat=43 41.62946 N, lon=069 58.78519 W, hms=150317, dmy=040821, t1=18.113100, c1=4.182250, s=31.455900, sigma=22.533800
lat=43 41.62949 N, lon=069 58.78505 W, hms=150318, dmy=040821, t1=18.112700, c1=4.182450, s=31.457900, sigma=22.535200
lat=43 41.62950 N, lon=069 58.78484 W, hms=150319, dmy=040821, t1=18.110400, c1=4.182750, s=31.462200, sigma=22.539300
lat=43 41.62952 N, lon=069 58.78459 W, hms=150321, dmy=040821, t1=18.113700, c1=4.182840, s=31.460400, sigma=22.537200
lat=43 41.62957 N, lon=069 58.78449 W, hms=150322, dmy=040821, t1=18.117200, c1=4.182920, s=31.458400, sigma=22.534700
lat=43 41.62967 N, lon=069 58.78446 W, hms=150323, dmy=040821, t1=18.117900, c1=4.183080, s=31.459200, sigma=22.535100
lat=43 41.62964 N, lon=069 58.78398 W, hms=150325, dmy=040821, t1=18.116900, c1=4.183240, s=31.461200, sigma=22.536900
lat=43 41.62963 N, lon=069 58.78379 W, hms=150326, dmy=040821, t1=18.118600, c1=4.183360, s=31.461000, sigma=22.536300
lat=43 41.62958 N, lon=069 58.78351 W, hms=150327, dmy=040821, t1=18.120200, c1=4.183440, s=31.460500, sigma=22.535600
lat=43 41.62968 N, lon=069 58.78344 W, hms=150329, dmy=040821, t1=18.122200, c1=4.183570, s=31.460000, sigma=22.534700
lat=43 41.62971 N, lon=069 58.78330 W, hms=150330, dmy=040821, t1=18.124300, c1=4.183660, s=31.459100, sigma=22.533600
lat=43 41.62964 N, lon=069 58.78280 W, hms=150332, dmy=040821, t1=18.125300, c1=4.183760, s=31.459200, sigma=22.533400
lat=43 41.62967 N, lon=069 58.78255 W, hms=150333, dmy=040821, t1=18.124100, c1=4.183840, s=31.460800, sigma=22.534900
lat=43 41.62982 N, lon=069 58.78235 W, hms=150334, dmy=040821, t1=18.129000, c1=4.183890, s=31.457500, sigma=22.531100
lat=43 41.62968 N, lon=069 58.78218 W, hms=150336, dmy=040821, t1=18.129200, c1=4.183950, s=31.457800, sigma=22.531400
lat=43 41.62979 N, lon=069 58.78204 W, hms=150337, dmy=040821, t1=18.131200, c1=4.184060, s=31.457200, sigma=22.530400
lat=43 41.62971 N, lon=069 58.78187 W, hms=150338, dmy=040821, t1=18.129800, c1=4.184080, s=31.458400, sigma=22.531600
lat=43 41.62971 N, lon=069 58.78150 W, hms=150340, dmy=040821, t1=18.127600, c1=4.184140, s=31.460700, sigma=22.533900
lat=43 41.62969 N, lon=069 58.78137 W, hms=150341, dmy=040821, t1=18.129300, c1=4.184180, s=31.459700, sigma=22.532700
lat=43 41.62980 N, lon=069 58.78090 W, hms=150343, dmy=040821, t1=18.130500, c1=4.184250, s=31.459300, sigma=22.532200
lat=43 41.62980 N, lon=069 58.78080 W, hms=150344, dmy=040821, t1=18.133000, c1=4.184330, s=31.458100, sigma=22.530800
lat=43 41.62970 N, lon=069 58.78062 W, hms=150345, dmy=040821, t1=18.134900, c1=4.184400, s=31.457200, sigma=22.529400
lat=43 41.62957 N, lon=069 58.78026 W, hms=150347, dmy=040821, t1=18.136700, c1=4.184480, s=31.456500, sigma=22.528600
lat=43 41.62948 N, lon=069 58.78010 W, hms=150348, dmy=040821, t1=18.138100, c1=4.184570, s=31.456200, sigma=22.528000
lat=43 41.62927 N, lon=069 58.77997 W, hms=150349, dmy=040821, t1=18.140800, c1=4.184740, s=31.455500, sigma=22.526700
lat=43 41.62923 N, lon=069 58.77959 W, hms=150351, dmy=040821, t1=18.138700, c1=4.184810, s=31.457700, sigma=22.529000
lat=43 41.62930 N, lon=069 58.77920 W, hms=150352, dmy=040821, t1=18.142800, c1=4.184930, s=31.455600, sigma=22.526400
lat=43 41.62938 N, lon=069 58.77900 W, hms=150353, dmy=040821, t1=18.141800, c1=4.185040, s=31.457300, sigma=22.527800
lat=43 41.62956 N, lon=069 58.77890 W, hms=150355, dmy=040821, t1=18.144200, c1=4.185130, s=31.456200, sigma=22.526400
lat=43 41.62953 N, lon=069 58.77874 W, hms=150356, dmy=040821, t1=18.145100, c1=4.185270, s=31.456700, sigma=22.526700
lat=43 41.62944 N, lon=069 58.77842 W, hms=150358, dmy=040821, t1=18.143700, c1=4.185360, s=31.458500, sigma=22.528400
lat=43 41.62938 N, lon=069 58.77825 W, hms=150359, dmy=040821, t1=18.144300, c1=4.185470, s=31.458900, sigma=22.528600
lat=43 41.62929 N, lon=069 58.77818 W, hms=150400, dmy=040821, t1=18.145700, c1=4.185570, s=31.458700, sigma=22.528000
lat=43 41.62930 N, lon=069 58.77788 W, hms=150402, dmy=040821, t1=18.147400, c1=4.185680, s=31.458400, sigma=22.527300
lat=43 41.62929 N, lon=069 58.77778 W, hms=150403, dmy=040821, t1=18.147300, c1=4.185730, s=31.458900, sigma=22.527800
lat=43 41.62930 N, lon=069 58.77764 W, hms=150404, dmy=040821, t1=18.150500, c1=4.185830, s=31.457200, sigma=22.525600
lat=43 41.62920 N, lon=069 58.77734 W, hms=150406, dmy=040821, t1=18.152700, c1=4.185890, s=31.456000, sigma=22.524200
lat=43 41.62929 N, lon=069 58.77708 W, hms=150407, dmy=040821, t1=18.155700, c1=4.185920, s=31.454000, sigma=22.521900
lat=43 41.62923 N, lon=069 58.77676 W, hms=150409, dmy=040821, t1=18.154400, c1=4.185940, s=31.455200, sigma=22.523300
lat=43 41.62927 N, lon=069 58.77669 W, hms=150410, dmy=040821, t1=18.155100, c1=4.186000, s=31.455100, sigma=22.523000
lat=43 41.62927 N, lon=069 58.77653 W, hms=150411, dmy=040821, t1=18.153600, c1=4.186020, s=31.456500, sigma=22.524400
lat=43 41.62928 N, lon=069 58.77623 W, hms=150413, dmy=040821, t1=18.156900, c1=4.186110, s=31.454600, sigma=22.522300
lat=43 41.62916 N, lon=069 58.77610 W, hms=150414, dmy=040821, t1=18.158300, c1=4.186140, s=31.453900, sigma=22.521300
lat=43 41.62911 N, lon=069 58.77604 W, hms=150415, dmy=040821, t1=18.159700, c1=4.186170, s=31.453000, sigma=22.520300
lat=43 41.62921 N, lon=069 58.77567 W, hms=150417, dmy=040821, t1=18.160700, c1=4.186150, s=31.452100, sigma=22.519500
lat=43 41.62922 N, lon=069 58.77557 W, hms=150418, dmy=040821, t1=18.158900, c1=4.186090, s=31.453000, sigma=22.520500
lat=43 41.62924 N, lon=069 58.77535 W, hms=150420, dmy=040821, t1=18.160700, c1=4.185990, s=31.450800, sigma=22.518400
lat=43 41.62914 N, lon=069 58.77526 W, hms=150421, dmy=040821, t1=18.162500, c1=4.185980, s=31.449300, sigma=22.516800
lat=43 41.62908 N, lon=069 58.77510 W, hms=150422, dmy=040821, t1=18.165300, c1=4.186050, s=31.447700, sigma=22.514900
lat=43 41.62899 N, lon=069 58.77471 W, hms=150424, dmy=040821, t1=18.166900, c1=4.186160, s=31.447400, sigma=22.514200
lat=43 41.62898 N, lon=069 58.77462 W, hms=150425, dmy=040821, t1=18.166200, c1=4.186290, s=31.449000, sigma=22.515600
lat=43 41.62902 N, lon=069 58.77446 W, hms=150426, dmy=040821, t1=18.166700, c1=4.186400, s=31.449600, sigma=22.516000
lat=43 41.62918 N, lon=069 58.77426 W, hms=150428, dmy=040821, t1=18.167400, c1=4.186460, s=31.449600, sigma=22.515700
lat=43 41.62909 N, lon=069 58.77408 W, hms=150429, dmy=040821, t1=18.167100, c1=4.186570, s=31.450700, sigma=22.516700
lat=43 41.62896 N, lon=069 58.77382 W, hms=150430, dmy=040821, t1=18.167200, c1=4.186650, s=31.451200, sigma=22.517100
lat=43 41.62884 N, lon=069 58.77346 W, hms=150432, dmy=040821, t1=18.169600, c1=4.186750, s=31.450200, sigma=22.515700
lat=43 41.62891 N, lon=069 58.77341 W, hms=150433, dmy=040821, t1=18.170400, c1=4.186840, s=31.450500, sigma=22.515800
lat=43 41.62885 N, lon=069 58.77309 W, hms=150435, dmy=040821, t1=18.171300, c1=4.186880, s=31.450100, sigma=22.515200
lat=43 41.62890 N, lon=069 58.77286 W, hms=150436, dmy=040821, t1=18.171000, c1=4.186910, s=31.450600, sigma=22.515700
lat=43 41.62890 N, lon=069 58.77266 W, hms=150437, dmy=040821, t1=18.173100, c1=4.186930, s=31.449100, sigma=22.514100
