Sensor 0052 - site1
Site 1
date [EST]	es 412 [uW/cm^2/nm]	es 442 [uW/cm^2/nm]	es 490 [uW/cm^2/nm]	es 510 [uW/cm^2/nm]	es 555 [uW/cm^2/nm]	es 664 [uW/cm^2/nm]	es 669 [uW/cm^2/nm]
2018-09-15 13:00:00	40.378572	49.83307	57.147685	57.117197	54.491497	45.942656	46.031865
2018-09-15 14:00:00	32.197943	39.373468	44.74933	44.498177	42.21585	35.52097	35.56553
2018-09-15 15:00:00	19.343192	23.646954	26.880649	26.658771	25.219875	21.383949	21.430297
2018-09-15 16:00:00	11.478682	14.108316	16.127069	15.933501	14.970393	12.965025	13.022344
2018-09-15 17:00:00	3.584714	4.370969	4.952054	4.785961	4.336797	3.931419	3.98291
2018-09-15 18:00:00	0.051985	0.055687	0.084362	0.063562	0.049963	0.05816	0.065832
2018-09-15 19:00:00	1.64E-4	-0.009747	0.011907	-0.003617	-0.004146	-0.006363	-0.001323
2018-09-15 20:00:00	-6.38E-4	-0.009667	0.011468	-0.003337	-0.003747	-0.005617	-9.22E-4
2018-09-15 21:00:00	-0.001088	-0.010333	0.011857	-0.00404	-0.003902	-0.005092	-0.001245
2018-09-15 22:00:00	-5.4E-5	-0.009678	0.011237	-0.002937	-0.004082	-0.006916	-5.43E-4
2018-09-15 23:00:00	-5.98E-4	-0.009464	0.01109	-0.003943	-0.003266	-0.006624	-8.0E-6
2018-09-16 00:00:00	-0.00101	-0.009069	0.011776	-0.003939	-0.004186	-0.006564	-6.08E-4
2018-09-16 01:00:00	-8.97E-4	-0.008964	0.011479	-0.003657	-0.004633	-0.006191	-7.76E-4
2018-09-16 02:00:00	4.22E-4	-0.009307	0.011884	-0.004012	-0.00354	-0.006536	-0.00127
2018-09-16 03:00:00	-5.0E-4	-0.010173	0.011583	-0.004052	-0.004308	-0.006128	-0.001365
2018-09-16 04:00:00	-2.0E-6	-0.011494	0.011447	-0.003653	-0.003541	-0.006228	-0.001486
2018-09-16 05:00:00	0.048406	0.049112	0.076948	0.054788	0.040336	0.052413	0.057136
2018-09-16 06:00:00	5.675454	7.115182	8.298772	8.053005	7.356475	6.66956	6.779965
2018-09-16 07:00:00	21.156771	27.354372	32.883266	32.647121	31.20976	27.928652	28.752968
2018-09-16 08:00:00	40.157994	52.311794	63.510395	64.275478	62.980765	57.693249	58.77958
2018-09-16 09:00:00	56.832442	73.62545	88.658341	89.902431	88.292949	79.70412	80.761557
2018-09-16 10:00:00	70.382701	90.071172	106.336621	107.506285	104.621518	92.427869	93.490832
2018-09-16 11:00:00	75.631574	96.468113	113.25905	114.407891	111.088801	97.616961	98.598734
2018-09-16 12:00:00	78.704518	100.311811	117.297414	118.42737	114.769733	100.601349	101.501995
2018-09-16 13:00:00	73.318108	93.551466	109.69905	110.683417	107.355201	94.17111	95.173003
2018-09-16 14:00:00	61.302103	78.579074	93.236212	94.051141	91.460195	80.784334	81.995988
2018-09-16 15:00:00	40.240255	51.172411	61.516876	61.56164	59.782441	53.241617	53.575412
2018-09-16 16:00:00	20.935431	26.014968	30.723048	30.893225	29.719333	26.91442	25.882916
2018-09-16 17:00:00	7.484171	9.236563	10.399997	10.404696	9.830698	9.414296	8.510672
2018-09-16 18:00:00	0.086471	0.105161	0.141567	0.119914	0.095537	0.123787	0.140408
2018-09-16 19:00:00	-3.93E-4	-0.008299	0.011759	-0.002681	-0.003919	-0.006614	9.79E-4
2018-09-16 20:00:00	-0.001206	-0.009195	0.010817	-0.003008	-0.004112	-0.006928	7.8E-4
2018-09-16 21:00:00	-2.89E-4	-0.008964	0.011397	-0.003247	-0.003014	-0.007105	9.47E-4
2018-09-16 22:00:00	-8.44E-4	-0.009024	0.011747	-0.002719	-0.002882	-0.007283	0.001185
2018-09-16 23:00:00	-0.001122	-0.008907	0.011655	-0.001916	-0.003579	-0.007704	8.14E-4
2018-09-17 00:00:00	-6.74E-4	-0.008275	0.010947	-0.002716	-0.003376	-0.00702	0.001267
2018-09-17 01:00:00	-5.94E-4	-0.009204	0.011005	-0.00269	-0.003466	-0.007317	2.96E-4
2018-09-17 02:00:00	-0.001039	-0.008681	0.011278	-0.003053	-0.003404	-0.006843	8.27E-4
2018-09-17 03:00:00	-0.001178	-0.008159	0.011432	-0.002199	-0.003627	-0.007075	7.37E-4
2018-09-17 04:00:00	-0.001145	-0.008765	0.011745	-0.003272	-0.002985	-0.007245	5.07E-4
2018-09-17 05:00:00	0.019087	0.014163	0.035915	0.018502	0.014408	0.016785	0.025538
2018-09-17 06:00:00	3.682787	4.423721	4.913355	4.695134	4.176523	3.689682	3.722708
2018-09-17 07:00:00	11.891809	14.472353	16.516737	16.218411	15.297027	13.264907	13.284103
2018-09-17 08:00:00	22.244994	27.584833	31.737721	31.446661	30.220663	26.144806	26.258183
2018-09-17 09:00:00	33.945539	41.981536	48.345708	48.152246	46.264363	39.557727	39.69217
2018-09-17 10:00:00	49.525292	61.306807	70.377638	70.22389	67.374728	57.480249	57.687716
2018-09-17 11:00:00	49.500196	61.203437	70.11943	70.018144	67.128058	56.984135	57.156419
2018-09-17 12:00:00	44.652009	54.643111	61.868084	61.492788	58.442579	48.727378	48.900949
2018-09-17 13:00:00	77.776032	98.435924	114.614916	115.098847	110.991873	97.042501	98.113902
2018-09-17 14:00:00	63.443876	81.030984	95.514523	96.182083	93.12792	82.453267	83.389439
2018-09-17 15:00:00	45.950445	59.127855	71.00137	71.553823	69.142926	61.715409	63.081754
2018-09-17 16:00:00	23.636553	30.574524	37.21457	37.127261	35.465681	32.096787	32.995794
2018-09-17 17:00:00	7.088874	8.751246	10.196113	9.806414	8.716657	6.908302	6.942523
2018-09-17 18:00:00	0.056733	0.061094	0.081658	0.058614	0.036002	0.039639	0.050514
2018-09-17 19:00:00	-4.86E-4	-0.007502	0.011692	-0.002708	-0.004082	-0.007085	0.001974
2018-09-17 20:00:00	-9.0E-4	-0.007036	0.011727	-0.002621	-0.003455	-0.00771	0.00222
2018-09-17 21:00:00	-7.31E-4	-0.007979	0.012238	-0.002516	-0.003731	-0.008425	0.001254
2018-09-17 22:00:00	-7.53E-4	-0.008334	0.012085	-0.001904	-0.003245	-0.007908	0.001425
2018-09-17 23:00:00	-7.57E-4	-0.008133	0.011254	-0.002128	-0.003513	-0.008374	0.002425
2018-09-18 00:00:00	-0.001134	-0.007858	0.012085	-0.001882	-0.003771	-0.007538	0.002117
2018-09-18 01:00:00	-0.001281	-0.008922	0.0116	-0.003256	-0.002895	-0.007706	3.79E-4
2018-09-18 02:00:00	-3.42E-4	-0.00994	0.011573	-0.002814	-0.002831	-0.007658	9.57E-4
2018-09-18 03:00:00	-7.06E-4	-0.009399	1.441395	1.718815	1.819545	1.679116	1.709749
2018-09-18 04:00:00	-5.08E-4	-0.008908	0.011316	-0.003179	-0.008002	1.678766	1.710243
2018-09-18 05:00:00	0.014687	0.008097	0.028184	0.011775	0.005261	0.001876	0.009721
2018-09-18 06:00:00	2.292317	2.786382	3.329007	3.154035	2.936915	2.644624	2.66912
2018-09-18 07:00:00	3.979315	4.669484	5.28721	5.138454	4.881936	4.100771	4.09882
2018-09-18 08:00:00	2.419239	2.870597	3.191548	3.117738	2.927394	2.262904	2.384521
2018-09-18 09:00:00	3.614784	4.358226	4.770768	4.750807	4.57461	3.587037	3.679097
2018-09-18 10:00:00	6.728041	7.648882	8.557816	8.490286	8.294213	6.57725	6.486466
2018-09-18 11:00:00	5.587794	6.371246	7.232484	7.059136	7.016227	5.523403	5.457326
2018-09-18 12:00:00	52.151883	61.321835	68.780446	69.401471	65.849996	55.751576	55.096244
2018-09-18 13:00:00	46.190337	55.781767	63.22969	62.29431	59.154642	50.347871	50.579392
2018-09-18 14:00:00	43.993117	54.216035	61.662273	61.1175	58.239224	49.910915	50.333955
2018-09-18 15:00:00	47.39073	61.224797	73.661713	74.097373	71.640233	64.117678	65.336881
2018-09-18 16:00:00	28.465784	38.212317	47.559115	48.168404	47.215312	44.589588	46.105725
2018-09-18 17:00:00	7.465566	10.054766	12.960538	12.984053	12.043948	12.390712	13.235649
2018-09-18 18:00:00	0.039634	0.039796	0.065293	0.044816	0.031803	0.03827	0.046916
2018-09-18 19:00:00	4.92E-4	-0.009811	0.011746	-0.004051	-0.003292	-0.006548	1.34E-4
2018-09-18 20:00:00	-4.54E-4	-0.010025	0.012147	-0.003248	-0.003386	-0.006998	-6.46E-4
2018-09-18 21:00:00	-5.01E-4	-0.009565	0.011957	-0.002862	-0.003386	-0.007024	3.57E-4
2018-09-18 22:00:00	1.731223	1.781941	1.725661	1.724823	1.824393	1.683001	1.715648
2018-09-18 23:00:00	-7.3E-5	-0.00981	0.012168	-0.00303	-0.004069	-0.00766	6.93E-4
2018-09-19 00:00:00	-5.31E-4	-0.010387	0.012012	-0.003583	-0.003601	-0.006457	-0.001838
2018-09-19 01:00:00	5.98E-4	-0.011215	0.011239	-0.003597	-0.004046	-0.006514	-0.001491
2018-09-19 02:00:00	1.63E-4	-0.01281	0.011281	-0.005391	-0.004106	-0.004157	-0.003701
2018-09-19 03:00:00	4.79E-4	-0.013538	0.012215	-0.005527	-0.004516	-0.003805	-0.004138
2018-09-19 04:00:00	8.44E-4	-0.012713	0.011561	-0.005663	-0.005185	-0.004482	-0.003983
2018-09-19 05:00:00	0.026855	0.017374	0.041494	0.020037	0.009735	0.009378	0.009618
2018-09-19 06:00:00	6.096057	7.596013	9.013915	8.783087	8.225557	8.212524	7.60737
2018-09-19 07:00:00	15.2237	18.958933	22.023734	21.69885	20.620815	18.30284	18.367805
2018-09-19 08:00:00	61.100218	78.31822	94.329904	94.217546	91.476582	81.983804	82.452241
2018-09-19 09:00:00	42.0992	51.870641	59.223831	58.834308	56.147466	47.794685	47.886457
2018-09-19 10:00:00	32.822051	39.043618	42.922575	42.157456	39.558988	32.829124	32.900204
2018-09-19 11:00:00	50.048804	60.664876	68.257177	67.576754	64.023357	53.732195	53.74796
2018-09-19 12:00:00	82.18171	103.045019	119.149118	119.789018	115.0003	100.37443	99.897855
2018-09-19 13:00:00	60.061399	74.54271	84.492951	84.539652	80.158985	68.928246	68.700072
2018-09-19 14:00:00	41.706365	51.540827	58.626878	58.498057	55.539995	47.587115	47.555892
2018-09-19 15:00:00	25.960656	31.816597	35.813816	35.403156	33.206412	28.290174	28.368668
2018-09-19 16:00:00	27.86275	39.560628	51.716516	53.308216	54.047794	54.218187	55.015548
2018-09-19 17:00:00	4.945519	7.253825	10.52302	11.036882	12.201264	16.900069	17.781847
2018-09-19 18:00:00	0.017172	0.010601	0.032618	0.014859	0.009649	0.008704	0.014715
2018-09-19 19:00:00	7.58E-4	-0.011492	0.011619	-0.004253	-0.002534	-0.005889	-4.64E-4
2018-09-19 20:00:00	-3.77E-4	-0.011647	0.011198	-0.004475	-0.003908	-0.005515	-0.001747
2018-09-19 21:00:00	4.17E-4	-0.012247	0.012194	-0.005268	-0.003357	-0.005244	-0.002647
2018-09-19 22:00:00	2.47E-4	-0.012629	0.011324	-0.004997	-0.004251	-0.0048	-0.002294
2018-09-19 23:00:00	3.0E-5	-0.012737	0.011765	-0.00479	-0.00388	-0.004627	-0.003278
2018-09-20 00:00:00	-6.99E-4	-0.012723	0.011506	-0.00412	-0.004109	-0.004957	-0.003172
2018-09-20 01:00:00	4.3E-5	-0.013926	0.011586	-0.006197	-0.004945	-0.003942	-0.004389
2018-09-20 02:00:00	-5.13E-4	-0.014134	0.012684	-0.005188	-0.005523	-0.004401	-0.005471
2018-09-20 03:00:00	4.49E-4	-0.013229	0.01108	-0.005142	-0.003994	-0.003906	-0.005202
2018-09-20 04:00:00	0.001069	-0.013941	0.011747	-0.004872	-0.005045	-0.003464	-0.004887
2018-09-20 05:00:00	0.018189	0.006758	0.032372	0.012564	0.007054	0.01336	0.013739
2018-09-20 06:00:00	3.892505	4.641085	5.051068	4.773872	4.107688	3.612493	3.642432
2018-09-20 07:00:00	10.299721	12.585353	14.241602	13.952942	13.02313	11.312657	11.346105
2018-09-20 08:00:00	25.310805	30.820922	34.794302	34.301647	32.320377	27.660543	27.693303
2018-09-20 09:00:00	42.099207	51.907726	59.109008	58.780114	55.794345	47.581099	47.538447
2018-09-20 10:00:00	41.514393	50.633238	57.112012	56.729911	53.822871	45.483223	45.514349
2018-09-20 11:00:00	39.571282	48.498066	55.057456	54.79822	52.193114	44.063908	44.137314
2018-09-20 12:00:00	46.151915	55.840921	62.713803	62.102894	58.619085	49.12351	49.119819
2018-09-20 13:00:00	24.753628	30.049644	33.913365	33.591238	31.882248	26.562258	26.59977
2018-09-20 14:00:00	42.578221	52.106039	59.110577	58.61103	55.738062	47.638574	47.671718
2018-09-20 15:00:00	45.562984	58.809504	71.433234	72.222898	70.98901	65.570528	65.003568
2018-09-20 16:00:00	17.510396	21.274232	23.56269	22.976028	20.946082	17.420516	17.537504
2018-09-20 17:00:00	4.597459	5.826797	6.837961	6.656428	6.069857	5.798092	5.90538
2018-09-20 18:00:00	0.015821	0.005671	0.030015	0.009467	0.004135	0.003898	0.004452
2018-09-20 19:00:00	7.03E-4	-0.012335	0.012031	-0.004579	-0.004701	-0.003732	-0.003457
2018-09-20 20:00:00	8.6E-5	-0.012216	0.011421	-0.004979	-0.004798	-0.003919	-0.002694
2018-09-20 21:00:00	1.04E-4	-0.012681	0.011593	-0.004882	-0.004526	-0.003784	-0.003312
2018-09-20 22:00:00	6.36E-4	-0.012795	0.011937	-0.005252	-0.005039	-0.00411	-0.003533
2018-09-20 23:00:00	9.4E-4	-0.012274	0.011994	-0.005537	-0.003735	-0.004123	-0.003937
2018-09-21 00:00:00	7.8E-5	-0.012245	0.011655	-0.004728	-0.004419	-0.004495	-0.003217
2018-09-21 01:00:00	9.3E-5	-0.01237	0.011881	-0.004595	-0.00485	-0.005123	-0.003178
2018-09-21 02:00:00	7.01E-4	-0.01228	0.011678	-0.00508	-0.004961	-0.004474	-0.003561
2018-09-21 03:00:00	6.91E-4	-0.011034	0.012043	-0.005201	-0.004115	-0.004854	-0.002689
2018-09-21 04:00:00	-3.66E-4	-0.011531	0.011538	-0.005009	-0.004839	-0.004761	-0.002607
2018-09-21 05:00:00	0.014736	0.004902	0.026716	0.008974	0.004118	0.006586	0.009931
2018-09-21 06:00:00	4.407541	5.346625	6.080162	6.336436	5.859582	6.226663	5.103408
2018-09-21 07:00:00	9.203382	11.230316	12.741258	12.520554	11.756295	10.201629	10.213511
2018-09-21 08:00:00	16.368075	19.907714	22.487569	22.26176	21.114735	17.895541	17.785859
2018-09-21 09:00:00	44.94861	55.971182	64.206714	64.074651	61.416841	53.196843	53.186299
2018-09-21 10:00:00	71.465655	90.24249	105.505729	105.626857	101.527525	87.341117	88.090346
2018-09-21 11:00:00	31.542289	38.108129	42.787072	42.307195	40.20939	33.580216	33.629125
2018-09-21 12:00:00	79.031776	98.97646	115.773068	115.775728	111.541524	96.875061	97.570426
2018-09-21 13:00:00	36.316913	43.901318	49.284374	48.63413	46.058166	38.345994	38.49083
2018-09-21 14:00:00	29.203141	35.389502	39.726049	39.260597	37.154045	31.275369	31.390619
2018-09-21 15:00:00	7.673213	9.163778	10.188734	9.955029	9.333279	7.714211	7.762068
2018-09-21 16:00:00	3.731072	4.449549	4.954593	4.797292	4.45063	3.748112	3.78092
2018-09-21 17:00:00	1.063982	1.255207	1.387521	1.297531	1.131361	0.975474	0.996567
2018-09-21 18:00:00	0.003119	-0.006878	0.015325	-9.48E-4	-0.00219	-0.004396	0.002015
2018-09-21 19:00:00	3.43E-4	-0.010007	0.01215	-0.003124	-0.003638	-0.006916	0.001417
2018-09-21 20:00:00	-4.0E-6	-0.010134	0.012024	-0.00267	-0.003834	-0.007214	3.32E-4
2018-09-21 21:00:00	3.55E-4	-0.010213	0.012594	-0.003406	-0.003777	-0.007234	5.29E-4
2018-09-21 22:00:00	-7.42E-4	-0.010364	0.012095	-0.003401	-0.003988	-0.006537	-3.2E-5
2018-09-21 23:00:00	-3.87E-4	-0.010137	0.012515	-0.003262	-0.003416	-0.006423	5.71E-4
2018-09-22 00:00:00	-8.6E-5	-0.009994	0.011731	-0.002644	-0.003701	-0.007082	4.08E-4
2018-09-22 01:00:00	-0.001193	-0.009604	0.012204	-0.002901	-0.004214	-0.006599	6.6E-5
2018-09-22 02:00:00	-0.001316	-0.010577	0.011809	-0.002776	-0.003808	-0.00719	-4.26E-4
2018-09-22 03:00:00	-0.001303	-0.009022	0.011736	-0.003125	-0.003409	-0.007015	5.73E-4
2018-09-22 04:00:00	-9.98E-4	-0.009008	0.012049	-0.003504	-0.003253	-0.007447	2.74E-4
2018-09-22 05:00:00	0.012083	0.00613	0.02622	0.00929	0.003475	-8.95E-4	0.009356
2018-09-22 06:00:00	5.602019	7.211119	8.430504	8.207764	7.26222	6.621479	6.660672
2018-09-22 07:00:00	16.447738	20.30754	22.955394	22.750076	21.109873	18.435177	18.316385
2018-09-22 08:00:00	45.04278	57.554974	67.771461	68.357077	65.474831	58.695256	58.420962
2018-09-22 09:00:00	57.435069	72.949929	85.036295	85.816419	82.236387	72.696114	72.481975
2018-09-22 10:00:00	70.199245	88.142501	101.639287	102.4372	97.884054	85.306725	85.128964
2018-09-22 11:00:00	61.064603	75.915784	86.761885	87.184596	83.045179	71.651233	71.65398
2018-09-22 12:00:00	43.821575	53.632205	60.533175	60.50059	57.268133	48.882256	48.892581
2018-09-22 13:00:00	64.829577	81.314662	94.231026	94.866714	90.598497	78.655891	79.22363
2018-09-22 14:00:00	44.645536	55.677469	63.887035	64.134845	60.724974	52.704586	53.060894
2018-09-22 15:00:00	29.122654	36.158596	41.329643	41.286762	38.807616	33.804176	34.099838
2018-09-22 16:00:00	23.120024	30.72564	37.36374	37.90562	36.455799	34.709156	35.234883
2018-09-22 17:00:00	5.184017	6.388412	7.154545	6.895632	5.921237	5.45125	5.570892
2018-09-22 18:00:00	0.009171	-0.001472	0.022476	0.003441	4.5E-4	6.83E-4	0.004544
2018-09-22 19:00:00	0.001661	-0.014346	0.011361	-0.004857	-0.004339	-0.003692	-0.003164
2018-09-22 20:00:00	-3.0E-4	-0.014388	0.013284	-0.005409	-0.004706	-0.00413	-0.00507
2018-09-22 21:00:00	-1.76E-4	-0.015037	0.013116	-0.005834	-0.005146	-0.003894	-0.006575
2018-09-22 22:00:00	0.001811	-0.015766	0.013082	-0.006617	-0.005374	-0.002527	-0.006033
2018-09-22 23:00:00	9.77E-4	-0.01586	0.012546	-0.006571	-0.00611	-0.00187	-0.007598
2018-09-23 00:00:00	8.4E-4	-0.017511	0.011982	-0.007203	-0.006336	-0.00206	-0.007962
2018-09-23 01:00:00	0.001017	-0.0172	0.012916	-0.006918	-0.005925	-0.001389	-0.008802
2018-09-23 02:00:00	0.002193	-0.017998	1.720132	1.705346	1.81019	-1.68031	1.688403
2018-09-23 03:00:00	0.001739	-0.018146	0.013063	-0.007561	-0.006458	-5.77E-4	-0.009319
2018-09-23 04:00:00	0.002056	-0.018884	0.013641	-0.007935	-0.007022	-6.5E-4	-0.008621
2018-09-23 05:00:00	0.013531	-0.006352	0.025131	0.002724	2.24E-4	0.007733	-0.001533
2018-09-23 06:00:00	4.635514	5.10796	4.801223	4.272813	3.113283	1.963299	1.906306
2018-09-23 07:00:00	20.931969	26.300583	30.597907	30.68829	29.637304	27.535276	26.797389
2018-09-23 08:00:00	40.163967	51.021282	59.494808	60.097669	57.321615	51.904226	51.252818
2018-09-23 09:00:00	55.365193	70.416125	80.093306	82.53319	78.979687	69.637469	69.269884
2018-09-23 10:00:00	51.445611	63.749983	71.904823	72.158861	67.917541	58.432708	58.076892
2018-09-23 11:00:00	64.463921	80.105908	91.40975	91.564366	86.188617	73.610217	74.363786
2018-09-23 12:00:00	74.514261	93.475833	109.147666	109.379842	103.958683	90.380738	90.709057
2018-09-23 13:00:00	65.657518	82.326951	96.653542	96.755893	92.23897	80.456753	80.572841
2018-09-23 14:00:00	59.046986	73.585476	87.117567	84.873726	82.09503	74.354806	71.978861
2018-09-23 15:00:00	35.594211	44.579173	52.784915	52.6235	50.307096	44.782506	44.205076
2018-09-23 16:00:00	19.033235	23.679918	28.853681	28.550133	27.122996	24.069854	23.554238
2018-09-23 17:00:00	5.421908	7.018434	8.639754	8.444291	7.274845	6.810616	7.142726
2018-09-23 18:00:00	0.008184	-0.003849	0.021151	0.002224	-0.001353	1.41E-4	0.002557
2018-09-23 19:00:00	0.001093	-0.013232	0.012189	1.72101	3.486725	-3.386225	3.418384
2018-09-23 20:00:00	0.001156	-0.014584	0.01295	-0.005118	-0.005512	-0.00362	-0.005252
2018-09-23 21:00:00	7.19E-4	-0.013366	0.012599	-0.005466	-0.005085	-0.003217	-0.00619
2018-09-23 22:00:00	3.85E-4	-0.013595	0.013024	-0.005322	-0.005135	-0.003213	-0.004932
2018-09-23 23:00:00	0.001212	-0.015035	0.012351	-0.00532	-0.005495	-0.00281	-0.005697
2018-09-24 00:00:00	7.3E-4	-0.014763	0.013141	-0.006038	-0.004618	-0.003502	-0.005468
2018-09-24 01:00:00	9.13E-4	-0.01442	0.012696	-0.006021	-0.00546	-0.002905	-0.006046
2018-09-24 02:00:00	8.92E-4	-0.016721	0.012697	-0.006643	-0.006167	-0.001865	-0.007371
2018-09-24 03:00:00	1.725577	1.755811	1.719161	1.704387	1.806977	-1.679436	1.688829
2018-09-24 04:00:00	0.001626	-0.019449	0.013381	-0.007401	-0.007514	-2.42E-4	-0.009367
2018-09-24 05:00:00	0.011305	-0.009817	0.025002	0.001396	-5.74E-4	0.008037	-0.003249
2018-09-24 06:00:00	5.55661	6.694791	7.542785	6.917891	5.620889	3.810603	3.581401
2018-09-24 07:00:00	19.169148	23.474596	27.640937	27.515964	25.955892	23.277139	21.989156
2018-09-24 08:00:00	37.371963	46.740655	55.071563	54.696206	52.493829	47.022565	46.241004
2018-09-24 09:00:00	55.744057	70.118613	82.711597	82.452824	79.317337	70.572921	69.971002
2018-09-24 10:00:00	66.391226	83.311978	97.566385	97.369418	93.548003	82.399172	81.986545
2018-09-24 13:00:00	66.477353	83.274626	97.708585	97.518582	93.309258	81.51563	81.62389
2018-09-24 14:00:00	55.336253	69.713161	82.704233	82.481089	79.155101	69.855674	69.876501
2018-09-24 15:00:00	36.57016	46.031234	54.92046	54.728429	52.640368	47.202037	46.68779
2018-09-24 16:00:00	18.082162	22.357108	26.516758	26.623348	25.20361	22.968821	21.761674
2018-09-24 17:00:00	4.759507	5.775383	6.220384	5.938675	4.868703	3.832139	3.518803
2018-09-24 18:00:00	0.006584	-0.012974	0.018449	-0.003791	-0.003972	0.001118	-0.006668
2018-09-24 19:00:00	0.00166	-0.017802	0.013514	-0.007487	-0.006209	-0.001137	-0.008768
2018-09-24 20:00:00	0.002499	-0.018864	0.013432	-0.006857	-0.006043	-7.35E-4	-0.009119
2018-09-24 21:00:00	0.001903	-0.017823	0.013298	-0.007363	-0.006627	-8.7E-5	-0.00842
2018-09-24 22:00:00	0.001441	-0.01921	0.013958	-0.007208	-0.00821	-0.001174	-0.009374
2018-09-24 23:00:00	0.002669	-0.019515	0.013604	-0.007917	-0.007394	2.33E-4	-0.010149
2018-09-25 00:00:00	0.002834	-0.019453	0.013834	-0.007683	-0.007074	8.85E-4	-0.010272
2018-09-25 01:00:00	0.002843	-0.020655	0.013593	-0.007991	-0.007708	1.26E-4	-0.010145
2018-09-25 02:00:00	0.002176	-0.019711	0.013393	-0.00827	-0.007332	8.08E-4	-0.010596
2018-09-25 03:00:00	0.003031	-0.020204	0.013063	-0.007942	-0.007638	1.95E-4	-0.010151
2018-09-25 04:00:00	0.002315	-0.020955	0.013382	-0.008377	-0.007667	6.39E-4	-0.010604
2018-09-25 05:00:00	0.008018	-0.014885	0.01985	-0.004177	-0.005051	0.001737	-0.0093
2018-09-25 06:00:00	3.887708	4.954633	5.921067	5.716881	5.158497	5.105861	5.131506
2018-09-25 07:00:00	11.661901	14.259792	16.142714	15.774066	14.708173	12.985942	13.055609
2018-09-25 08:00:00	18.910968	23.117027	26.229797	25.834963	24.489705	21.206026	21.279103
2018-09-25 09:00:00	22.442701	27.279465	30.754907	30.338335	28.838614	24.679034	24.781753
2018-09-25 10:00:00	25.384042	30.905552	34.911279	34.545085	32.876291	28.034938	28.14364
2018-09-25 11:00:00	23.236212	28.033382	31.348684	30.917948	29.283833	24.615631	24.765201
2018-09-25 12:00:00	17.245664	20.791833	23.300849	22.939955	21.83023	18.45067	18.579553
2018-09-25 13:00:00	17.467853	20.351198	23.390106	23.111612	22.029164	18.362301	18.607578
2018-09-25 14:00:00	25.140166	30.326099	34.536757	34.324738	32.657661	27.876962	28.138486
2018-09-25 15:00:00	8.993367	10.684231	11.821037	11.616418	10.927964	9.21354	9.255833
2018-09-25 16:00:00	6.412049	7.441711	8.286196	8.418059	7.768813	6.423042	6.420636
2018-09-25 17:00:00	0.874735	0.986275	1.090027	1.008845	0.862807	0.763122	0.766201
2018-09-25 18:00:00	5.38E-4	-0.012626	0.013205	-0.004529	-0.004513	-0.004931	-0.002106
2018-09-25 19:00:00	7.0E-5	-0.012369	0.012198	-0.004549	-0.00483	-0.004878	-0.002588
2018-09-25 20:00:00	4.75E-4	-0.009921	0.012359	-0.004626	-0.004555	-0.005449	-0.002509
2018-09-25 21:00:00	-3.7E-5	-0.011037	0.012088	-0.004178	-0.00377	-0.006875	-0.001697
2018-09-25 22:00:00	-6.42E-4	-0.011266	0.012549	-0.003896	-0.004531	-0.00607	-0.001594
2018-09-25 23:00:00	-0.001206	-0.011371	0.012878	-0.003563	-0.004912	-0.007116	-7.93E-4
2018-09-26 00:00:00	5.48E-4	-0.010383	0.012163	-0.00296	-0.003692	-0.006804	4.66E-4
2018-09-26 01:00:00	1.96E-4	-0.010996	0.012125	-0.002953	-0.00497	-0.007108	-5.49E-4
2018-09-26 02:00:00	-3.89E-4	-0.010696	0.012294	-0.003101	-0.00423	-0.007036	-3.36E-4
2018-09-26 03:00:00	2.74E-4	-0.010976	0.012417	-0.002709	-0.0044	-0.00713	-5.02E-4
2018-09-26 04:00:00	-5.1E-4	-0.010628	0.012633	-0.003746	-0.004017	-0.00666	-5.58E-4
2018-09-26 05:00:00	0.001314	-0.008834	0.014106	-0.00224	-0.003105	-0.005865	-8.34E-4
2018-09-26 06:00:00	2.924959	3.47418	3.718049	3.482429	2.90719	2.348024	2.364803
2018-09-26 07:00:00	10.350366	12.024645	12.721443	12.23856	10.977268	8.770615	8.826543
2018-09-26 08:00:00	14.532895	17.24044	18.990282	18.424484	17.151413	14.060937	14.172892
2018-09-26 09:00:00	22.542461	28.117258	32.711457	32.465647	31.360565	26.8145	27.01895
2018-09-26 10:00:00	14.319267	17.097176	19.043307	18.607592	17.612943	14.39042	14.508991
2018-09-26 11:00:00	25.968948	31.181649	34.777219	34.122225	32.268527	26.405126	26.574524
2018-09-26 12:00:00	44.536112	54.946417	62.917129	62.496535	59.836547	50.570043	50.840705
2018-09-26 13:00:00	41.530187	50.012913	56.080017	55.193216	51.95129	42.988115	43.317482
2018-09-26 14:00:00	40.559695	50.237976	57.922174	57.547334	55.098157	47.218272	47.509917
2018-09-26 15:00:00	37.235786	46.768411	55.940561	55.57602	53.72225	47.61298	47.272395
2018-09-26 16:00:00	14.168983	16.950022	19.135801	18.539341	16.983062	14.029048	13.830564
2018-09-26 17:00:00	2.589706	2.906293	2.838104	2.546417	1.930842	1.399981	1.418692
2018-09-26 18:00:00	-7.59E-4	-0.008683	0.013195	-0.00191	-0.002824	-0.008519	0.001126
2018-09-26 19:00:00	-7.42E-4	-0.009418	0.013032	-0.003012	-0.003491	-0.009218	0.001394
2018-09-26 20:00:00	-6.97E-4	-0.009025	0.012389	-0.001922	-0.003324	-0.008423	0.003132
